# command: `paper/process_chettih.py paper/chettih_data/bias.csv --format csv -o paper/chettih_data/data.csv`
1.187826848091920056e+02,-9.467767006856820863e-03,5.523120247422907969e-04
1.208243998651119995e+02,-9.499567512078739215e-03,5.669043827913090861e-04
1.229927075314899980e+02,-9.197539773705220786e-03,5.481496381412806485e-04
1.250591594504149953e+02,-9.348543486639319944e-03,5.342267672716703025e-04
1.270640068931139979e+02,-9.342770120536929637e-03,5.212055321635999244e-04
1.291906086080439877e+02,-9.413056486263709360e-03,5.365330444295698942e-04
1.312863198648929881e+02,-9.214035642067110177e-03,5.356184179705798798e-04
1.334413068252549976e+02,-8.927860711728579854e-03,5.558761600031499051e-04
1.354939277769169905e+02,-8.711094272891250351e-03,5.243067132071604214e-04
1.375612977152709959e+02,-8.553132043414410704e-03,5.171055776029501866e-04
1.396864269967149994e+02,-8.364976426649699606e-03,5.264041087519495676e-04
1.418972091862009961e+02,-8.015082476905379533e-03,5.236612309635199289e-04
1.439653163436620105e+02,-7.700725112573290378e-03,5.262202316845101049e-04
1.460764173889560027e+02,-7.576665874457370019e-03,5.235311172367201546e-04
1.482331180327900029e+02,-7.293003480908740073e-03,5.060160658060296537e-04
1.503521060451600135e+02,-7.158446385859280024e-03,5.294380706646600182e-04
1.524276850237139911e+02,-7.026173424495949817e-03,5.157173125156294322e-04
1.545776283682070016e+02,-6.836539028282499590e-03,5.127733450814098495e-04
1.566957476778239879e+02,-6.661272143401559924e-03,5.086582467627703136e-04
1.587936708594060065e+02,-6.375988956739089830e-03,5.112150098114595642e-04
1.608753852789810139e+02,-6.187532545910190244e-03,4.966445416737701526e-04
1.629457992613440069e+02,-5.957028985183019862e-03,5.218804781335194959e-04
1.650578702504950002e+02,-5.814204035302719849e-03,4.960868038011495215e-04
1.671644508111729976e+02,-5.709190635041349639e-03,5.222021055949392990e-04
1.691878030463109894e+02,-5.553556283970919986e-03,5.020703121791396037e-04
1.713263352889750024e+02,-5.547576556053260104e-03,5.064712944294197383e-04
1.734272082225569989e+02,-5.533918160532860092e-03,4.816022065040103176e-04
1.755605998218979948e+02,-5.613452470259480340e-03,4.984680009300105838e-04
1.776196118010099951e+02,-5.592702481011730190e-03,4.975798459717802047e-04
1.796888867934250129e+02,-5.471664393754560422e-03,4.990058309273202874e-04
1.817836177938239928e+02,-5.441290130505610327e-03,4.704952783698805596e-04
1.838597521736589897e+02,-5.318002305811740139e-03,4.958848171775004018e-04
1.859464425226919957e+02,-5.134696992415680242e-03,4.937228262693604819e-04
1.881138267984439949e+02,-5.019880621151899883e-03,4.771502012566597450e-04
1.901945005692759878e+02,-5.032022464216630124e-03,4.808749019332200086e-04
1.923007212689200003e+02,-4.971391453531230284e-03,4.624009899533605694e-04
1.944124869338880046e+02,-4.705529253439120346e-03,4.895651518903804469e-04
1.965332656913330140e+02,-4.696570561545780099e-03,4.729798560286100836e-04
1.986336770702999956e+02,-4.682802344200569754e-03,4.794699624252295178e-04
2.009237600880059915e+02,-4.752326974192699893e-03,4.770368392645399358e-04
2.029928244198790139e+02,-4.692123991480110119e-03,4.798042009458800689e-04
2.051198290965270132e+02,-4.511442477227740021e-03,4.797500494165699361e-04
2.073027543747539880e+02,-4.511382214079440352e-03,4.678280796883401219e-04
2.093787240351319952e+02,-4.425261950229389743e-03,4.781612236373694244e-04
2.115006050216130120e+02,-4.381972498505820428e-03,4.980422513835604248e-04
2.136154590936050113e+02,-4.157010941872909572e-03,4.878657679840397304e-04
2.156987466511149876e+02,-4.117903153988499917e-03,4.843986540973501016e-04
2.178448776103790010e+02,-4.089456997162299774e-03,4.921012429620298320e-04
2.199627964346439910e+02,-3.904117301589410047e-03,4.671433286245899388e-04
2.221150022800219972e+02,-3.843593291820479856e-03,4.776451383210400178e-04
2.241945573091589949e+02,-3.733507367562079789e-03,4.723599380123096395e-04
2.264243091809119903e+02,-3.618088115686620213e-03,4.856747154717501631e-04
2.285889665830679860e+02,-3.286972988458889810e-03,4.786556489276999095e-04
2.307267840192089920e+02,-3.024808186727459807e-03,4.621810949954098524e-04
2.328628778290890011e+02,-2.978841518516780161e-03,4.955510407640001391e-04
2.349364055920509884e+02,-2.729906414649220167e-03,4.656661232755802786e-04
2.370295004891179929e+02,-2.702926776543880007e-03,4.690663979816001201e-04
2.391567348602090135e+02,-2.538935880194390007e-03,4.738242680251800350e-04
2.411626152098799878e+02,-2.472656525082289874e-03,4.798935741008700413e-04
2.432474960229689884e+02,-2.277098391248550020e-03,4.684360861557000048e-04
2.454127549746189914e+02,-2.167841316177230009e-03,4.683661210486301119e-04
2.476394701925659945e+02,-2.184774289538280075e-03,4.691877845026800817e-04
2.497248649692670028e+02,-1.917601933648269922e-03,4.806452465316299934e-04
2.518179563973469897e+02,-1.824002720640559945e-03,4.741529633666299957e-04
2.539140421168920057e+02,-1.783277114090590053e-03,4.962178591051201286e-04
2.559945847261330130e+02,-1.623899688646200006e-03,4.817427487324500192e-04
2.581077192865290044e+02,-1.381091673276269895e-03,4.791502337518128464e-04
2.602560620667319995e+02,-1.073254626931650088e-03,4.784158185801591070e-04
2.623183849287619864e+02,-1.108843240770510065e-03,4.782330494448250790e-04
2.644368467346050124e+02,-1.059416247126379997e-03,4.878731284863680254e-04
2.666171166424539933e+02,-9.626928021299330229e-04,4.799528910519819977e-04
2.686977109907650174e+02,-9.438126034034489877e-04,4.621158840829700022e-04
2.708286608103609865e+02,-8.426611683301649938e-04,4.809575724119940078e-04
2.729304146583040165e+02,-9.265723586886759474e-04,4.832882761298499543e-04
2.750971305181669777e+02,-7.629017261009989536e-04,4.787679697106509758e-04
2.771793284781650186e+02,-6.625227902026740437e-04,4.743403670343370208e-04
2.793161817970860170e+02,-8.635000162909910269e-04,4.822969617379710048e-04
2.814048954056920024e+02,-7.909325800012239650e-04,4.982917370122369287e-04
2.834841804124270084e+02,-4.146076712674009817e-04,4.744210512478137624e-04
2.857043789219829932e+02,-3.696798139777499850e-04,4.864483408585229952e-04
2.878987914497560041e+02,-4.617442254957989972e-04,4.657135456608946472e-04
2.901237401162039760e+02,-5.696272512975159583e-04,4.973853408508547387e-04
2.922634928206160225e+02,-3.342333300464819757e-04,4.916918721235639510e-04
2.943294264315910027e+02,-4.217399999071200158e-04,4.914136695632000292e-04
2.964208068906730205e+02,-4.367236603472879992e-04,4.914913519918299306e-04
2.985519923492969951e+02,-5.500528474479839504e-04,4.985841340993264195e-04
3.006382230222329781e+02,-4.221483363103469867e-04,4.877261628150871085e-04
3.027766379646129735e+02,-4.805467357449490044e-04,4.954439283439824497e-04
3.049867266091609963e+02,-6.264872761399120507e-04,4.927930338901370579e-04
3.071217231635520193e+02,-5.553331863414129798e-04,5.070565808732597352e-04
3.092091064980260171e+02,-4.604751540158430055e-04,5.054630127945648277e-04
3.113835136678999902e+02,-5.626549853466629838e-04,5.072399510021466471e-04
3.134554796604850253e+02,-6.291295859127770361e-04,5.001067959137520591e-04
3.155644067682629839e+02,-6.563813281992820310e-04,4.978298506036300461e-04
3.176554841676110073e+02,-7.223984117674939805e-04,4.999045228120430236e-04
3.196878907021740019e+02,-8.166411343031940032e-04,5.001728881939629390e-04
3.218068374891690269e+02,-5.949974265240640017e-04,4.884706755342320319e-04
3.239629368093130211e+02,-6.154486032536230465e-04,5.028318398916889909e-04
3.262003838080159994e+02,-5.784112091241310188e-04,5.085639090377611516e-04
3.283091041847300176e+02,-5.693065150094100101e-04,4.867467854829940011e-04
3.304654481476200090e+02,-5.389421067277790035e-04,4.829272530405390087e-04
3.326026977235489994e+02,-3.924866824983980164e-04,5.021717408648319805e-04
3.347272688251749742e+02,-4.141670709187420234e-04,5.006665173438698720e-04
3.368695488697779865e+02,-5.282894711462779534e-04,5.095259823454992548e-04
3.390015627403000167e+02,-2.186670172280899928e-04,4.948414957035479666e-04
3.411186063860679951e+02,-1.023469116676889988e-04,5.124521006527689351e-04
3.432275814351959866e+02,-1.408046982588929963e-04,5.038103367713659374e-04
3.453945235393640019e+02,-2.693927804327910088e-04,5.202602478659489396e-04
3.474790783290479794e+02,-5.150230112414360100e-05,5.243697432121635854e-04
3.497160470729410235e+02,1.573164487595940021e-04,5.073467484249000615e-04
3.518583449628320068e+02,-4.921947784073210197e-05,5.135819078197611381e-04
3.539621264501869859e+02,1.124004024033650051e-04,5.116606039464769665e-04
3.560047135131339928e+02,1.037699503124749951e-04,5.163574077831900849e-04
3.581178278001319768e+02,1.516233308019800010e-04,5.402811359373259435e-04
3.602376504368419887e+02,7.240321789846190597e-05,5.284458909853690343e-04
3.623578849188870095e+02,-4.074106419192570250e-05,5.283874650292166939e-04
3.645544656548109970e+02,1.315659667746789938e-04,5.194402681125080256e-04
3.665771915286380249e+02,3.008504850262550207e-04,5.356481471394569822e-04
3.685618836502200111e+02,1.537196325940430087e-04,5.241422538616900351e-04
3.705873557179600084e+02,3.122939459190379762e-04,5.181841780596370059e-04
3.726773690418240221e+02,3.025771297461350056e-04,5.396504435921010111e-04
3.747861371550170020e+02,2.910025188434690055e-04,5.739903596123599894e-04
3.768507974161889820e+02,5.106941127025379622e-04,5.445489961903621397e-04
3.788758856940419832e+02,6.116010465198340202e-04,5.233968371209760280e-04
3.809694410678450254e+02,5.432468428964570004e-04,5.697069693823630194e-04
3.831309537450370044e+02,5.731181160810410033e-04,5.478539158137190777e-04
3.852325306114120167e+02,4.354190596007940128e-04,5.386024387063130352e-04
3.873334797729880279e+02,4.406870002780899874e-04,5.597408328128000363e-04
3.894031847192209739e+02,5.224504524007709660e-04,5.570445599589789534e-04
3.915186147019829832e+02,2.239273324561319998e-04,5.764760538058699441e-04
3.935757516250220078e+02,1.875581352035760052e-04,5.533145680754010184e-04
3.957760155791179955e+02,3.202354149893729836e-04,5.556726387311889271e-04
3.978903402439930233e+02,3.781412141093330297e-05,5.762910007789607061e-04
4.001104597047259972e+02,-1.468903397341609946e-04,5.813579179058190726e-04
4.022021057440069853e+02,-6.016231343010829732e-04,5.845396588635944557e-04
4.044286708634230081e+02,-5.456320293855689528e-04,5.768604934569687573e-04
4.064631820005799909e+02,-4.692334646981069783e-04,5.980907366959219455e-04
4.085481360390999725e+02,-6.625089863135120039e-04,6.115295118851147866e-04
4.107193682399170029e+02,-5.493847028264900239e-04,5.954188065482076807e-04
4.128486272386600149e+02,-5.102607492696829838e-04,5.792881843063163710e-04
4.150495441242269976e+02,-2.543615306725430041e-04,5.854927570981030257e-04
4.171514697075380127e+02,-9.838376378630589957e-05,5.972771929226938867e-04
4.193369226719739800e+02,3.469381476968690081e-05,5.866144882881231017e-04
4.214427252802329917e+02,3.581338978104539736e-04,6.415573750782559538e-04
4.236144659646960235e+02,1.714899284084739979e-04,6.337303120033379797e-04
4.256871485801040080e+02,1.227292119313459942e-05,6.098029372825584243e-04
4.276953223215909929e+02,1.568727701789379985e-04,6.058382630352810924e-04
4.297207147652529784e+02,2.435354790832629885e-04,6.130456076999069937e-04
4.318293666449139891e+02,1.950207567651319909e-04,6.412988595549930443e-04
4.339379310101509759e+02,1.546665455427610031e-04,6.280749166736579372e-04
4.360094537682770124e+02,-7.841586945065429559e-05,6.331321421860522207e-04
4.380753429647700159e+02,-3.104006903087439873e-04,6.354016407842150334e-04
4.403040280715969743e+02,-1.593741035695560033e-04,6.196295191818470497e-04
4.423321275463720212e+02,1.226622570925690039e-05,6.329303192181620760e-04
4.443510859900359833e+02,1.619009619452730080e-04,6.746941319644870691e-04
4.463932112815160167e+02,1.293836184236460103e-04,6.451035699877300357e-04
4.483941312156019876e+02,1.677951353952609906e-04,6.615963676309500685e-04
4.505701813887250182e+02,6.765172970522659920e-04,6.860615441315540131e-04
4.527062768885260198e+02,6.234745913948169620e-04,6.885177001754330759e-04
4.548455919400370249e+02,7.704179567500080150e-04,6.850801533720819823e-04
4.569128934558650030e+02,1.024746147326980033e-03,7.165065539806098668e-04
4.590315059557279938e+02,1.366851556253790081e-03,6.711191364470897071e-04
4.610772493484849974e+02,1.661130116717369955e-03,6.987829263328600334e-04
4.632184271292039739e+02,1.810586810370030074e-03,7.287927094913699763e-04
4.652281984044699925e+02,1.434282217901649897e-03,7.066630582834600421e-04
4.671182211073669919e+02,1.581543222893330020e-03,6.931672248303901579e-04
4.692032488743719796e+02,1.519810202299710098e-03,7.320087464555600446e-04
4.713810175550199801e+02,1.520248454154280024e-03,7.430116140978899626e-04
4.735294132925930057e+02,1.429250609681790045e-03,7.645534166762499913e-04
4.755574214839130036e+02,1.478143638545089972e-03,7.711496808651798276e-04
4.776734919838739870e+02,1.415942381886499965e-03,7.532028042086900011e-04
4.797864068664999877e+02,1.371348976726260082e-03,7.472332775476898340e-04
4.819310123274390207e+02,1.559997931544239999e-03,7.823116139578200744e-04
4.840809617997629744e+02,1.719722589637699911e-03,7.868265177772202062e-04
4.861195087877509877e+02,1.444560670183169925e-03,7.765854581097100980e-04
4.881394446651589760e+02,1.236071105464810107e-03,8.230348579852798767e-04
4.902538479144270127e+02,1.287932840299339972e-03,8.092846928074702052e-04
4.922684584570370134e+02,1.547406568549549973e-03,7.994542236611798611e-04
4.942926175193550193e+02,1.781756716846309967e-03,8.260383491930298194e-04
4.963112790078719740e+02,1.957501500667069814e-03,8.172466310199001660e-04
4.985217003037170116e+02,1.608610616410369914e-03,8.689792495714398785e-04
5.006381561004170067e+02,1.061755467643699970e-03,8.603571435179899890e-04
5.026537790194370245e+02,7.627714977951410239e-04,8.553905597079890840e-04
5.046721719605540102e+02,8.422632421585870156e-04,8.857937801743630008e-04
5.067415791982439828e+02,5.965866551097439826e-04,8.832774931104261018e-04
5.090428290220909844e+02,2.647447740503130207e-04,9.001278902063869275e-04
5.111141986625930258e+02,6.143668221603309511e-05,9.574979261210569840e-04
5.130492309842460372e+02,1.269790555004229882e-04,9.568416561691469539e-04
5.151318197327240114e+02,6.031227853188370221e-05,9.863104458653862861e-04
5.169764060031719737e+02,-4.425323202678099776e-04,9.987319842749658831e-04
5.191128762945389781e+02,-6.769288489733520488e-04,9.918265922919029288e-04
5.211936615106460522e+02,-4.556319094847540167e-04,1.000469046592504085e-03
5.231344772260589480e+02,-4.055273702047690028e-04,1.040959213337252966e-03
5.249023457121929823e+02,-7.914888146149439362e-05,1.030087528249747390e-03
5.268287392912500309e+02,-1.788720126917810040e-06,1.060187059013537958e-03
5.288847771956460520e+02,-2.509911020280230164e-04,1.092665084280175980e-03
5.307677354555360125e+02,-3.180199060754429789e-04,1.111459708951350938e-03
5.328227104946649888e+02,-2.847366977751090208e-04,1.106118192383577069e-03
5.347650033025749963e+02,-3.054888633168540129e-04,1.181276388502102001e-03
5.367512926246739653e+02,-4.079233714451369953e-04,1.213459339011381099e-03
5.388027549152179745e+02,-6.935847224007919828e-04,1.235194967550951907e-03
5.410177554927430492e+02,-4.406796670086529817e-04,1.278347177691643941e-03
5.431328713510340549e+02,5.006501788018230238e-05,1.241247387670467569e-03
5.451818485566440131e+02,7.646588185974910785e-06,1.263272948978775082e-03
5.474608920146459923e+02,3.906370314412629984e-04,1.266596112215077116e-03
5.495933258163249775e+02,5.430352737627350095e-04,1.386987488650635045e-03
5.516572333082809791e+02,-1.252882214552790115e-04,1.380424360299279014e-03
5.536122172469570160e+02,-3.127845933973020045e-05,1.474081701272850035e-03
5.557411903624049501e+02,2.369588363367160038e-04,1.463617177500324074e-03
5.580747733299150468e+02,1.510979678044170041e-03,1.515310649273790078e-03
5.600564559936580054e+02,2.282463394904309974e-03,1.585974482799169978e-03
5.619892736080320219e+02,2.719229585806860142e-03,1.580237590283989618e-03
5.641481517817229587e+02,2.966670491670899985e-03,1.709652209949950093e-03
5.666766878995330217e+02,3.384425523198860038e-03,1.648876777282690109e-03
5.688422924146519790e+02,4.066993377726250102e-03,1.727854457244199990e-03
5.708888716008809752e+02,3.587497804568759961e-03,1.810492088299000407e-03
5.732071050753620511e+02,3.309948638214310016e-03,1.850941734921939755e-03
5.748763009951260301e+02,4.360839046743360085e-03,1.757372930851160142e-03
5.770218329348799671e+02,4.343690806681449815e-03,1.868127381827680393e-03
5.793726044948780327e+02,3.814604518218380185e-03,1.971092614701250214e-03
5.816765768363039797e+02,3.353381193621949967e-03,1.987532615355549689e-03
5.838574801718390290e+02,3.055341735706340080e-03,1.894228300379050163e-03
5.856530304599400552e+02,2.276626302227129951e-03,2.043118130734079829e-03
5.876670381806710566e+02,2.742201893482299965e-03,2.143184715586400266e-03
5.896150122463150183e+02,3.254211739168459856e-03,2.067723318389389983e-03
5.915565875986819719e+02,2.869780850732599978e-03,2.184048011270269939e-03
5.934945195938410052e+02,2.613767176706660068e-03,2.226321214785590211e-03
5.952706453375010369e+02,2.814928781870959865e-03,2.316069465820000221e-03
5.971175629340690421e+02,3.879103657803439822e-03,2.265601368955730017e-03
5.992719982066230386e+02,2.679347884763809851e-03,2.372672623683929737e-03
6.017612340822080341e+02,1.392123535890590035e-03,2.415704953196879789e-03
6.036066353813589558e+02,1.799289030508139991e-03,2.460114454427069983e-03
6.061657371529679494e+02,5.064465470486059816e-04,2.514709425448454199e-03
6.088370552555860513e+02,-8.928483060636710033e-05,2.671188064776387067e-03
6.109368322641779514e+02,-4.743357649725699803e-04,2.672784589124649769e-03
6.127927666166079916e+02,-7.931506827505960299e-04,2.722068519383545951e-03
6.150436165453660351e+02,-6.085244949694649949e-05,2.872237531987276420e-03
6.172287957045859912e+02,-1.068838940989320007e-03,2.828726277359089845e-03
6.187806804143169757e+02,-9.676510520928010292e-04,2.950309962237791100e-03
6.207102051925489832e+02,-1.908627084263429981e-03,3.057020814102269675e-03
6.228622196186330484e+02,-1.731302041902230051e-03,3.129636101791699945e-03
6.253360985389989537e+02,-3.100978330906889891e-03,3.162707177494413109e-03
6.273618336432019760e+02,-2.284978033565789914e-03,3.425169715808360112e-03
6.298149141029240354e+02,-2.794397603777529823e-03,3.466453789193103645e-03
6.316254211322650463e+02,-2.294644200695319936e-03,3.624114869595209971e-03
6.336581999319080296e+02,-2.750044006558970047e-03,3.841719901344619985e-03
6.352612043777420467e+02,-1.355641498112069914e-03,3.820936387286370112e-03
6.371012463024350154e+02,-1.074021208132019956e-03,3.948176926213549723e-03
6.394401727641610478e+02,-5.419182349781669810e-04,4.116351184455456849e-03
6.421233427537770240e+02,-8.537705959286520261e-04,4.170647486112851778e-03
